TestDataID,Rating
39185,3.71679
39186,3.91083
39187,4.01052
39188,4.55984
39189,4.60197
39190,3.74571
39191,2.83082
39192,3.46577
39193,3.6382
39194,3.93844
39195,3.88505
39196,4.21891
39197,3.49725
39198,1.7423
39199,2.77804
39200,2.67602
39201,3.67922
39202,4.56876
39203,3.66644
39204,3.99132
39205,4.18826
39206,3.55512
39207,3.27926
39208,4.05571
39209,3.46903
39210,3.80625
39211,3.72441
39212,4.11317
39213,3.31922
39214,2.37378
39215,3.48487
39216,4.16721
39217,4.00132
39218,4.2742
39219,4.50952
39220,3.79307
39221,3.79874
39222,1.90599
39223,3.19751
39224,3.89824
39225,3.62888
39226,4.45339
39227,3.98491
39228,3.99905
39229,3.62457
39230,4.78276
39231,4.4288
39232,4.00871
39233,3.77616
39234,2.83959
39235,4.02181
39236,3.96514
39237,4.7531
39238,3.99579
39239,3.769
39240,4.47107
39241,3.96849
39242,4.09535
39243,3.74491
39244,3.71504
39245,3.86822
39246,4.32292
39247,4.66844
39248,4.70698
39249,4.7245
39250,4.74142
39251,3.45288
39252,2.40235
39253,3.99133
39254,2.98316
39255,3.53596
39256,4.39747
39257,4.75306
39258,4.30169
39259,4.65811
39260,3.96396
39261,3.28094
39262,3.67027
39263,3.85106
39264,3.53859
39265,4.76869
39266,3.51971
39267,3.81955
39268,4.18061
39269,3.87013
39270,4.28546
39271,4.25821
39272,4.73172
39273,4.6045
39274,4.0224
39275,3.73462
39276,4.36305
39277,4.07668
39278,4.41399
39279,3.77417
39280,2.58519
39281,4.15659
39282,3.48183
39283,3.24259
39284,3.23289
39285,3.88608
39286,3.4884
39287,2.92081
39288,3.37279
39289,2.89621
39290,4.58197
39291,4.40436
39292,2.45665
39293,2.44092
39294,4.19282
39295,3.81416
39296,3.62458
39297,3.91429
39298,4.017
39299,2.58125
39300,3.03454
39301,2.92547
39302,3.13674
39303,4.18851
39304,2.77312
39305,3.40653
39306,1.62262
39307,1.57645
39308,3.20536
39309,1.83559
39310,4.01422
39311,4.50756
39312,2.45318
39313,3.05798
39314,4.19395
39315,3.65147
39316,3.37665
39317,4.19853
39318,2.94299
39319,2.34634
39320,2.184
39321,3.54287
39322,2.47823
39323,3.46701
39324,3.83174
39325,3.22971
39326,3.25961
39327,1.82892
39328,3.39502
39329,4.29153
39330,1.22381
39331,2.60929
39332,1.0786
39333,3.55385
39334,3.17086
39335,3.63491
39336,2.68876
39337,3.04402
39338,2.02089
39339,2.05706
39340,1.59171
39341,3.48008
39342,2.04404
39343,4.18949
39344,3.5528
39345,4.066
39346,3.74949
39347,4.45799
39348,3.84
39349,4.65884
39350,3.65209
39351,3.28289
39352,3.82183
39353,2.41688
39354,3.42269
39355,3.66794
39356,3.23234
39357,3.60413
39358,3.38829
39359,3.20958
39360,3.47893
39361,3.49474
39362,3.58809
39363,2.94295
39364,3.69794
39365,3.20422
39366,2.90209
39367,3.49407
39368,4.58231
39369,5.00998
39370,3.05592
39371,2.56776
39372,3.56825
39373,4.61594
39374,4.76199
39375,3.96737
39376,4.19572
39377,4.98016
39378,4.50348
39379,4.7438
39380,4.05345
39381,4.34552
39382,4.34211
39383,4.06395
39384,4.24
39385,3.70815
39386,3.88076
39387,3.43715
39388,4.77656
39389,3.93371
39390,3.16654
39391,5.16272
39392,4.17525
39393,4.12114
39394,4.59344
39395,4.58698
39396,4.2503
39397,3.05352
39398,4.97367
39399,4.03825
39400,4.50402
39401,4.41129
39402,4.22045
39403,4.23767
39404,4.33795
39405,4.0155
39406,4.35879
39407,4.54367
39408,3.75042
39409,4.56822
39410,4.09117
39411,4.33053
39412,4.07589
39413,4.31931
39414,3.95221
39415,4.79061
39416,3.83639
39417,2.63631
39418,3.8226
39419,4.44464
39420,4.65424
39421,4.6423
39422,3.98214
39423,2.43178
39424,3.55857
39425,3.12504
39426,2.64393
39427,2.77804
39428,2.65721
39429,3.58941
39430,3.9531
39431,3.87577
39432,4.41798
39433,3.32755
39434,2.5889
39435,1.79238
39436,4.93648
39437,1.4513
39438,3.7006
39439,3.16331
39440,1.87395
39441,1.83927
39442,3.47218
39443,2.37527
39444,3.98995
39445,3.695
39446,3.93709
39447,4.008
39448,2.58162
39449,4.28619
39450,4.26246
39451,3.86184
39452,3.64984
39453,3.55525
39454,3.26029
39455,3.03566
39456,3.27662
39457,3.95752
39458,3.16185
39459,4.32132
39460,3.66268
39461,3.62856
39462,3.08999
39463,4.29443
39464,4.27999
39465,4.33888
39466,3.922
39467,4.31617
39468,3.86443
39469,3.95956
39470,4.29302
39471,4.23509
39472,4.44444
39473,4.23193
39474,3.93769
39475,4.46092
39476,4.05054
39477,3.85782
39478,4.71334
39479,3.70463
39480,3.52997
39481,4.13391
39482,3.40571
39483,4.10596
39484,3.8713
39485,4.07901
39486,3.83242
39487,3.88599
39488,4.73828
39489,4.57332
39490,4.30781
39491,3.88786
39492,4.67342
39493,4.53828
39494,4.19259
39495,3.54904
39496,3.52073
39497,3.42544
39498,3.9326
39499,3.80724
39500,3.79891
39501,3.69485
39502,4.28186
39503,3.73683
39504,4.61356
39505,3.51581
39506,3.61621
39507,3.44158
39508,4.09122
39509,3.9018
39510,4.04848
39511,3.91144
39512,4.25638
39513,3.34774
39514,3.09988
39515,4.42886
39516,2.91923
39517,3.99542
39518,3.17851
39519,3.10421
39520,3.45397
39521,3.7172
39522,3.73539
39523,4.01955
39524,2.8872
39525,3.08983
39526,3.30544
39527,4.03187
39528,4.20474
39529,3.74414
39530,3.85583
39531,3.75689
39532,4.02509
39533,4.5133
39534,4.34576
39535,2.76223
39536,4.14489
39537,3.98957
39538,3.57561
39539,3.10243
39540,3.41076
39541,3.39199
39542,3.73043
39543,4.59144
39544,4.85086
39545,3.27477
39546,3.7823
39547,3.43269
39548,3.39635
39549,3.6032
39550,3.8644
39551,3.48028
39552,3.27284
39553,4.24174
39554,3.82662
39555,2.56454
39556,3.84998
39557,3.59698
39558,4.20168
39559,4.25848
39560,3.27679
39561,3.74076
39562,4.12378
39563,3.75585
39564,3.37356
39565,2.77581
39566,3.40859
39567,4.71982
39568,3.45906
39569,3.38806
39570,3.07212
39571,3.86471
39572,4.20388
39573,3.83086
39574,3.95599
39575,4.35159
39576,4.13493
39577,4.48149
39578,3.30646
39579,4.02023
39580,3.7491
39581,2.5644
39582,3.88972
39583,4.52793
39584,4.07303
39585,3.77365
39586,3.85377
39587,3.87385
39588,4.07858
39589,3.7635
39590,4.06026
39591,4.10408
39592,3.2011
39593,2.85065
39594,2.90315
39595,3.70413
39596,3.54454
39597,4.36961
39598,3.5719
39599,4.57832
39600,3.27454
39601,3.62207
39602,4.68664
39603,5.0746
39604,5.07551
39605,4.663
39606,4.38723
39607,4.9317
39608,4.1958
39609,3.79485
39610,4.57168
39611,4.16961
39612,4.22595
39613,4.13023
39614,5.16634
39615,4.629
39616,4.71295
39617,3.64801
39618,4.18421
39619,4.02831
39620,4.75102
39621,4.3272
39622,4.303
39623,3.36809
39624,3.96668
39625,4.49779
39626,3.60887
39627,2.66701
39628,3.31831
39629,3.13798
39630,3.99793
39631,3.12029
39632,2.82643
39633,3.05267
39634,3.71675
39635,2.49355
39636,4.00422
39637,3.56562
39638,3.78193
39639,3.16579
39640,4.06203
39641,3.55246
39642,3.54033
39643,3.8396
39644,4.04918
39645,3.9865
39646,3.72411
39647,4.13619
39648,3.76029
39649,4.28154
39650,3.92901
39651,3.81207
39652,3.92739
39653,3.43999
39654,3.5854
39655,3.47984
39656,3.82192
39657,4.38345
39658,4.67122
39659,4.83374
39660,4.242
39661,3.48665
39662,4.01473
39663,1.35053
39664,2.58999
39665,3.71556
39666,3.52233
39667,2.32853
39668,3.88988
39669,3.52798
39670,4.11119
39671,4.63098
39672,4.64005
39673,4.27101
39674,4.21271
39675,3.46039
39676,2.56091
39677,3.78381
39678,3.58922
39679,3.64448
39680,3.55966
39681,4.22248
39682,4.02199
39683,3.89848
39684,3.14031
39685,3.94217
39686,4.46206
39687,3.92096
39688,3.92198
39689,3.59485
39690,3.76204
39691,3.1405
39692,3.83466
39693,4.90708
39694,2.71985
39695,2.75166
39696,2.6467
39697,1.56629
39698,3.54268
39699,2.58362
39700,3.1828
39701,3.03199
39702,4.13698
39703,4.17442
39704,4.21327
39705,4.0312
39706,3.54987
39707,3.42372
39708,3.88797
39709,3.94439
39710,4.33927
39711,3.56083
39712,3.31864
39713,3.82488
39714,3.50691
39715,4.11505
39716,3.18634
39717,3.99076
39718,3.72351
39719,3.33465
39720,4.20578
39721,4.04685
39722,3.69213
39723,2.33138
39724,3.61263
39725,4.66951
39726,3.9599
39727,2.27049
39728,3.21318
39729,3.30198
39730,3.70969
39731,3.73364
39732,4.18689
39733,3.47324
39734,3.67281
39735,4.09486
39736,3.58156
39737,3.59848
39738,3.74346
39739,3.52235
39740,2.85446
39741,3.9654
39742,4.26598
39743,3.55616
39744,3.44687
39745,4.01755
39746,4.051
39747,3.9685
39748,4.37515
39749,4.03976
39750,3.31425
39751,3.84467
39752,4.03956
39753,3.78793
39754,4.14102
39755,4.18882
39756,4.4165
39757,4.06373
39758,3.64713
39759,3.21751
39760,4.18796
39761,3.51113
39762,5.16061
39763,4.54566
39764,3.33519
39765,4.11629
39766,4.76461
39767,3.38663
39768,3.27297
39769,3.15828
39770,3.13547
39771,4.05136
39772,3.56772
39773,3.99728
39774,2.90567
39775,3.86195
39776,3.8711
39777,3.01473
39778,2.83853
39779,2.63899
39780,2.49799
39781,2.86271
39782,2.67172
39783,3.29143
39784,2.16857
39785,2.60126
39786,3.6876
39787,3.90183
39788,3.1673
39789,2.85698
39790,2.93793
39791,3.23117
39792,2.89565
39793,2.91233
39794,3.9017
39795,2.42714
39796,2.4401
39797,3.74655
39798,4.04664
39799,4.45661
39800,3.96058
39801,4.29613
39802,4.52348
39803,4.54867
39804,3.81124
39805,4.63077
39806,3.51933
39807,4.52996
39808,4.26202
39809,4.22476
39810,2.81222
39811,4.2765
39812,3.65326
39813,4.53932
39814,3.48064
39815,2.11087
39816,3.83843
39817,3.50963
39818,3.38124
39819,2.9222
39820,3.77241
39821,3.66059
39822,3.90405
39823,4.2774
39824,3.74658
39825,4.11288
39826,3.31219
39827,3.73071
39828,3.48748
39829,3.96514
39830,3.52449
39831,3.10204
39832,3.98437
39833,3.36866
39834,3.3751
39835,3.52177
39836,4.19525
39837,3.93821
39838,3.93556
39839,4.15162
39840,3.80724
39841,3.56905
39842,4.09985
39843,4.3072
39844,2.81634
39845,4.11366
39846,3.98463
39847,3.31576
39848,3.94853
39849,3.61061
39850,3.83382
39851,2.99231
39852,3.03844
39853,4.26377
39854,4.46146
39855,3.51789
39856,3.99867
39857,3.34333
39858,3.73542
39859,4.64355
39860,4.31241
39861,4.1259
39862,4.46758
39863,3.74317
39864,4.00247
39865,4.30674
39866,3.91516
39867,3.02839
39868,4.06799
39869,3.71112
39870,4.0428
39871,2.87937
39872,3.64481
39873,4.00289
39874,3.79586
39875,3.9322
39876,3.65878
39877,4.72315
39878,4.24827
39879,3.9993
39880,3.76528
39881,5.50265
39882,4.40432
39883,4.29129
39884,4.89889
39885,4.27686
39886,4.99258
39887,2.8125
39888,3.64796
39889,3.93254
39890,4.20995
39891,4.18828
39892,3.6252
39893,4.04472
39894,3.84912
39895,4.62726
39896,3.86777
39897,5.04752
39898,3.33972
39899,4.81572
39900,5.12885
39901,4.53129
39902,3.35635
39903,3.77558
39904,4.09383
39905,3.14316
39906,4.89865
39907,3.914
39908,4.09152
39909,3.99279
39910,3.91751
39911,3.98576
39912,4.69093
39913,4.42972
39914,4.12063
39915,4.55567
39916,4.06631
39917,4.08688
39918,5.24883
39919,3.34239
39920,4.38266
39921,4.18124
39922,4.36471
39923,4.27416
39924,3.45823
39925,4.92972
39926,4.59926
39927,4.8785
39928,4.92306
39929,4.04229
39930,2.38971
39931,3.05884
39932,3.20265
39933,2.34079
39934,3.82904
39935,3.38067
39936,2.15382
39937,3.44913
39938,2.92651
39939,3.53104
39940,4.23186
39941,3.38443
39942,3.601
39943,3.06913
39944,3.83229
39945,3.65503
39946,2.92263
39947,4.65385
39948,2.28278
39949,4.18023
39950,4.54959
39951,4.00901
39952,3.31269
39953,3.6499
39954,3.7599
39955,3.83256
39956,3.77969
39957,3.32006
39958,3.95532
39959,2.28445
39960,3.54345
39961,2.81403
39962,3.91228
39963,3.45883
39964,3.87274
39965,2.94224
39966,3.40654
39967,2.84944
39968,4.17782
39969,3.43588
39970,3.96406
39971,3.72268
39972,3.85261
39973,3.8799
39974,3.28243
39975,3.96874
39976,4.7217
39977,2.70153
39978,3.26773
39979,3.24975
39980,2.78947
39981,3.45387
39982,2.79855
39983,3.55177
39984,3.13326
39985,3.80191
39986,3.15107
39987,2.8328
39988,3.01962
39989,3.46616
39990,3.29514
39991,3.44483
39992,2.93082
39993,3.6575
39994,2.45933
39995,2.3431
39996,3.47488
39997,3.19279
39998,3.728
39999,3.70614
40000,3.0077
40001,3.03037
40002,2.7373
40003,2.99253
40004,3.25684
40005,3.72476
40006,3.73362
40007,3.52256
40008,3.43125
40009,3.71501
40010,3.12669
40011,3.54106
40012,4.04968
40013,4.28797
40014,3.79629
40015,3.94152
40016,4.41234
40017,3.87035
40018,2.50287
40019,3.65538
40020,4.74424
40021,4.00364
40022,3.96603
40023,3.81404
40024,3.90351
40025,3.27002
40026,3.239
40027,3.4089
40028,3.35407
40029,2.63705
40030,2.7671
40031,4.0948
40032,3.64857
40033,3.03542
40034,4.32694
40035,3.09758
40036,3.13184
40037,3.8163
40038,4.02386
40039,3.99644
40040,3.08997
40041,3.85073
40042,2.87682
40043,2.88218
40044,2.08876
40045,1.96699
40046,2.96862
40047,3.87084
40048,3.96819
40049,4.24925
40050,3.62738
40051,2.95024
40052,3.65286
40053,4.04479
40054,3.97812
40055,3.50082
40056,3.78422
40057,4.36095
40058,3.02038
40059,3.87226
40060,3.44862
40061,3.87257
40062,4.19582
40063,3.1421
40064,2.96613
40065,3.5448
40066,3.51541
40067,2.97538
40068,3.62505
40069,3.4441
40070,3.203
40071,3.06628
40072,3.82626
40073,3.80224
40074,3.17308
40075,3.78727
40076,3.53794
40077,3.35691
40078,3.9062
40079,3.84103
40080,2.74242
40081,3.91113
40082,3.17891
40083,3.61021
40084,3.50339
40085,3.87715
40086,3.298
40087,4.53016
40088,3.99614
40089,3.49915
40090,3.75327
40091,3.78908
40092,3.35384
40093,3.80962
40094,3.20988
40095,4.40094
40096,4.00831
40097,3.4371
40098,4.10227
40099,2.09193
40100,2.5975
40101,3.95841
40102,3.68104
40103,3.60483
40104,4.36776
40105,2.85908
40106,3.823
40107,2.5237
40108,3.3984
40109,3.37607
40110,4.48351
40111,2.85894
40112,4.19907
40113,3.72725
40114,3.99888
40115,4.14524
40116,3.64864
40117,3.96045
40118,3.66046
40119,4.34982
40120,3.95117
40121,3.51927
40122,3.68544
40123,4.07141
40124,4.3689
40125,3.0316
40126,2.31989
40127,3.60476
40128,3.70759
40129,2.94062
40130,4.44871
40131,3.54944
40132,4.47005
40133,3.47428
40134,4.90174
40135,4.49366
40136,4.69886
40137,4.6827
40138,3.32596
40139,3.93648
40140,4.28328
40141,4.09039
40142,3.64006
40143,4.703
40144,3.81315
40145,4.49453
40146,3.58029
40147,4.29203
40148,3.75771
40149,4.39584
40150,4.08561
40151,4.72878
40152,4.77403
40153,4.48323
40154,4.54024
40155,3.92269
40156,3.74925
40157,3.53752
40158,4.22355
40159,3.92183
40160,3.78697
40161,4.52229
40162,3.21212
40163,3.6038
40164,4.29736
40165,3.99119
40166,4.07939
40167,3.60902
40168,3.50177
40169,2.25656
40170,3.65303
40171,4.31625
40172,4.21817
40173,3.68408
40174,4.40818
40175,4.28738
40176,4.66652
40177,4.67801
40178,4.20603
40179,3.67504
40180,4.28305
40181,4.40854
40182,4.50505
40183,4.6832
40184,4.31621
40185,4.17191
40186,4.27392
40187,4.43954
40188,4.30167
40189,3.39382
40190,4.51448
40191,3.8532
40192,3.40915
40193,4.33701
40194,2.87933
40195,4.20948
40196,2.80868
40197,4.13411
40198,3.82442
40199,4.27808
40200,4.59008
40201,4.41022
40202,4.24822
40203,2.67032
40204,2.2835
40205,3.22923
40206,4.07187
40207,1.79968
40208,4.33929
40209,2.6242
40210,2.66176
40211,4.17624
40212,3.01756
40213,3.02782
40214,3.86218
40215,2.65997
40216,2.14877
40217,4.30402
40218,2.87561
40219,3.98813
40220,4.00541
40221,2.73793
40222,4.05029
40223,2.76145
40224,2.68165
40225,2.38678
40226,2.3427
40227,3.60341
40228,4.12077
40229,3.55081
40230,3.10942
40231,3.74088
40232,3.36585
40233,3.49839
40234,3.50953
40235,2.94258
40236,3.93994
40237,3.73523
40238,2.66046
40239,3.16492
40240,3.87046
40241,1.82407
40242,3.78549
40243,4.23073
40244,3.98593
40245,4.14393
40246,4.18482
40247,3.78394
40248,2.92074
40249,2.31168
40250,2.6331
40251,3.96502
40252,3.53379
40253,3.63191
40254,2.30639
40255,3.64524
40256,3.10332
40257,3.91562
40258,3.2909
40259,2.35309
40260,3.86216
40261,3.24449
40262,3.24906
40263,2.49164
40264,1.97112
40265,4.17954
40266,4.29204
40267,4.45116
40268,1.48272
40269,1.36892
40270,1.71715
40271,1.61025
40272,3.81634
40273,2.9794
40274,3.7609
40275,3.42713
40276,2.798
40277,2.75189
40278,3.77801
40279,3.7591
40280,3.29013
40281,3.30325
40282,3.40377
40283,3.14793
40284,3.44293
40285,2.60923
40286,3.54847
40287,2.97167
40288,3.52811
40289,3.13182
40290,3.84782
40291,3.45593
40292,3.2563
40293,2.58348
40294,2.79403
40295,2.26592
40296,3.93006
40297,3.8566
40298,2.56777
40299,4.01702
40300,1.43065
40301,2.81985
40302,3.102
40303,3.6831
40304,3.43944
40305,3.84366
40306,4.36817
40307,3.57408
40308,3.28865
40309,3.85636
40310,3.80538
40311,4.30351
40312,2.49315
40313,3.34718
40314,0.313646
40315,2.06338
40316,3.12489
40317,3.2792
40318,4.52795
40319,2.198
40320,3.25562
40321,3.28496
40322,4.1387
40323,3.50649
40324,4.10178
40325,3.29752
40326,4.22726
40327,2.43026
40328,3.27754
40329,3.59166
40330,3.95638
40331,2.82085
40332,4.32023
40333,3.15359
40334,2.89064
40335,4.11924
40336,3.8248
40337,2.81806
40338,3.47987
40339,4.21957
40340,3.98595
40341,3.11046
40342,3.91687
40343,2.85936
40344,2.6649
40345,3.26701
40346,3.43623
40347,4.31625
40348,3.64473
40349,3.731
40350,2.9973
40351,3.39182
40352,3.08843
40353,3.15082
40354,3.48546
40355,3.75047
40356,3.86165
40357,3.32347
40358,3.30002
40359,3.38472
40360,3.67496
40361,3.83462
40362,3.3428
40363,3.57794
40364,2.7737
40365,3.48014
40366,3.6075
40367,3.53764
40368,3.50724
40369,3.20325
40370,3.29903
40371,3.56311
40372,4.02806
40373,4.23272
40374,4.47165
40375,4.09693
40376,4.13213
40377,4.0027
40378,3.67139
40379,2.55141
40380,3.07771
40381,3.90017
40382,3.5498
40383,3.67409
40384,3.09756
40385,4.34355
40386,3.53797
40387,2.98605
40388,3.72285
40389,3.37918
40390,3.78962
40391,2.22985
40392,4.02113
40393,4.4074
40394,3.89319
40395,4.24578
40396,3.5521
40397,4.39544
40398,3.43209
40399,3.89314
40400,3.43072
40401,3.96784
40402,4.22724
40403,3.73911
40404,4.20786
40405,4.03074
40406,3.64733
40407,3.80752
40408,3.94517
40409,4.08651
40410,4.4417
40411,3.58409
40412,4.30905
40413,4.39327
40414,4.02662
40415,3.49525
40416,3.94049
40417,4.25603
40418,2.73725
40419,3.89913
40420,4.01084
40421,4.22478
40422,3.91662
40423,4.08048
40424,3.50106
40425,3.60505
40426,2.75507
40427,3.68816
40428,4.26909
40429,4.08089
40430,4.25981
40431,2.83533
40432,4.88334
40433,3.81501
40434,4.36872
40435,3.98006
40436,3.30922
40437,3.65856
40438,4.10198
40439,3.48456
40440,4.19469
40441,4.17324
40442,3.87109
40443,4.1583
40444,4.23239
40445,4.27942
40446,3.94519
40447,4.33449
40448,3.50074
40449,3.81378
40450,3.9357
40451,4.00993
40452,3.7819
40453,4.15223
40454,2.94542
40455,4.44612
40456,3.74189
40457,4.05895
40458,3.43984
40459,3.65646
40460,4.07239
40461,3.62099
40462,3.66807
40463,3.7198
40464,3.65944
40465,4.02357
40466,4.17102
40467,3.92733
40468,3.63059
40469,3.51523
40470,3.88281
40471,4.17724
40472,1.1565
40473,3.98582
40474,3.72599
40475,3.53799
40476,3.3625
40477,3.94785
40478,3.54476
40479,3.48927
40480,4.13775
40481,3.37524
40482,4.14248
40483,4.28468
40484,4.2097
40485,4.25905
40486,4.22472
40487,3.83512
40488,3.80693
40489,4.14357
40490,3.80098
40491,4.0726
40492,4.19391
40493,4.41326
40494,2.5701
40495,4.37392
40496,4.50839
40497,3.94481
40498,4.47399
40499,4.30356
40500,3.80482
40501,2.9581
40502,3.50473
40503,3.89811
40504,4.22597
40505,3.70939
40506,3.40402
40507,3.78392
40508,4.82559
40509,3.42774
40510,4.1707
40511,4.1822
40512,4.23196
40513,3.55137
40514,3.16967
40515,3.16765
40516,3.13756
40517,2.88186
40518,3.48051
40519,4.05282
40520,4.60352
40521,4.40485
40522,4.08847
40523,3.93075
40524,4.63912
40525,3.69954
40526,4.64054
40527,4.56196
40528,3.46635
40529,4.0595
40530,3.33942
40531,1.48928
40532,4.06864
40533,3.65403
40534,3.76095
40535,3.30466
40536,3.21679
40537,3.64189
40538,3.40649
40539,2.93096
40540,3.17971
40541,3.07651
40542,3.70788
40543,3.09676
40544,3.80195
40545,3.14932
40546,2.39501
40547,2.86372
40548,3.63146
40549,3.54948
40550,2.71768
40551,1.79563
40552,3.74856
40553,3.94605
40554,3.66037
40555,3.51765
40556,3.26163
40557,2.87382
40558,3.09558
40559,2.49118
40560,2.97265
40561,3.6409
40562,2.76309
40563,2.72669
40564,3.66045
40565,2.89512
40566,3.77813
40567,3.54385
40568,3.87255
40569,3.57694
40570,2.9453
40571,2.90265
40572,2.78448
40573,4.02775
40574,4.26836
40575,3.48557
40576,4.07351
40577,3.68577
40578,3.15113
40579,3.29638
40580,3.06573
40581,2.8303
40582,3.79432
40583,3.09863
40584,2.65052
40585,2.66887
40586,3.60802
40587,3.06035
40588,3.43212
40589,3.72667
40590,3.40625
40591,2.9453
40592,3.32345
40593,3.68577
40594,3.38374
40595,3.63892
40596,3.18878
40597,4.18541
40598,3.23166
40599,3.91285
40600,4.39359
40601,4.1897
40602,3.70579
40603,3.66065
40604,3.87317
40605,4.56724
40606,4.13848
40607,2.14275
40608,2.64988
40609,4.05976
40610,3.12573
40611,4.32592
40612,2.7402
40613,3.10809
40614,4.47506
40615,3.80147
40616,4.01141
40617,3.85754
40618,3.41761
40619,3.55377
40620,2.73102
40621,2.18961
40622,3.94005
40623,3.80275
40624,4.19176
40625,4.18471
40626,4.31177
40627,4.06419
40628,3.72587
40629,3.92619
40630,4.17101
40631,3.36049
40632,4.27699
40633,4.57259
40634,3.76597
40635,4.18356
40636,4.42616
40637,4.00533
40638,4.47966
40639,3.07461
40640,3.85739
40641,3.67398
40642,3.97653
40643,3.99614
40644,4.08173
40645,4.28538
40646,3.75483
40647,4.17141
40648,4.00252
40649,3.58098
40650,4.17037
40651,4.39552
40652,3.5926
40653,4.09986
40654,3.51104
40655,3.92827
40656,3.91677
40657,4.35481
40658,3.24157
40659,3.31118
40660,4.14071
40661,4.24034
40662,3.95067
40663,3.81875
40664,4.1412
40665,4.1842
40666,3.84181
40667,3.49845
40668,3.84449
40669,3.34642
40670,3.38014
40671,3.55765
40672,3.38644
40673,3.69378
40674,2.96039
40675,4.06178
40676,3.0124
40677,4.03089
40678,3.62872
40679,3.79664
40680,3.66139
40681,4.34868
40682,2.96122
40683,3.35272
40684,2.55329
40685,3.96096
40686,1.89957
40687,3.71756
40688,3.36868
40689,2.98602
40690,2.96009
40691,3.1776
40692,3.19137
40693,3.0469
40694,3.21654
40695,3.5089
40696,3.75227
40697,2.74986
40698,1.95834
40699,3.86868
40700,3.11591
40701,3.8514
40702,4.16925
40703,2.41202
40704,2.88146
40705,3.11129
40706,3.38947
40707,4.49345
40708,4.78776
40709,3.6478
40710,3.55418
40711,3.42827
40712,2.24073
40713,4.3034
40714,4.05368
40715,3.88949
40716,4.10589
40717,4.05862
40718,4.134
40719,4.26424
40720,3.69599
40721,4.35468
40722,4.32142
40723,4.28459
40724,4.17474
40725,4.09128
40726,4.99984
40727,4.0082
40728,4.47342
40729,3.97361
40730,4.04581
40731,3.6563
40732,4.058
40733,3.60428
40734,3.1404
40735,4.15393
40736,4.09709
40737,4.28295
40738,3.92664
40739,3.84905
40740,3.60154
40741,4.10187
40742,4.83981
40743,3.81102
40744,4.44861
40745,3.44461
40746,3.41275
40747,2.09293
40748,3.33204
40749,3.08233
40750,2.38542
40751,2.41766
40752,2.98322
40753,3.08272
40754,4.37557
40755,4.03168
40756,4.30041
40757,2.12084
40758,2.22579
40759,1.97706
40760,3.68784
40761,3.28859
40762,3.60554
40763,2.5896
40764,3.30481
40765,3.51886
40766,2.72285
40767,3.34642
40768,3.53375
40769,3.92849
40770,3.21665
40771,3.49607
40772,3.5661
40773,3.15802
40774,3.41631
40775,3.29801
40776,2.44282
40777,3.35557
40778,3.48557
40779,2.90781
40780,3.80981
40781,3.51459
40782,2.7699
40783,3.76805
40784,3.45684
40785,2.32016
40786,3.60471
40787,3.97678
40788,3.95104
40789,3.96362
40790,3.72135
40791,3.20232
40792,3.15703
40793,3.45293
40794,2.48447
40795,4.14103
40796,2.97103
40797,4.4093
40798,2.0568
40799,3.39509
40800,4.49596
40801,2.91926
40802,4.55485
40803,2.80829
40804,3.75298
40805,3.87379
40806,2.77876
40807,4.25127
40808,4.69953
40809,4.15698
40810,4.83029
40811,4.63426
40812,3.27624
40813,3.99842
40814,3.98335
40815,4.23313
40816,3.70707
40817,3.1894
40818,2.39614
40819,1.89575
40820,2.41852
40821,2.25873
40822,2.96727
40823,3.13395
40824,3.01476
40825,2.34858
40826,4.04063
40827,3.03089
40828,3.65145
40829,3.43347
40830,3.6447
40831,3.70721
40832,3.95119
40833,4.08547
40834,3.64728
40835,2.98364
40836,4.06027
40837,3.57864
40838,3.83109
40839,3.18738
40840,4.30801
40841,4.03724
40842,3.94477
40843,2.70708
40844,3.23503
40845,2.90959
40846,2.76522
40847,4.0596
40848,3.59145
40849,3.86041
40850,2.94532
40851,4.57124
40852,4.31268
40853,4.12518
40854,4.19169
40855,3.88543
40856,2.51555
40857,3.65418
40858,3.56229
40859,3.61387
40860,3.63426
40861,3.08809
40862,4.85544
40863,3.86547
40864,4.09175
40865,4.11392
40866,3.00746
40867,4.84319
40868,4.7692
40869,4.50669
40870,3.1621
40871,3.00317
40872,4.47161
40873,3.39995
40874,4.02074
40875,3.68948
40876,3.50779
40877,2.27338
40878,1.58414
40879,3.88133
40880,2.48146
40881,4.35273
40882,4.21878
40883,3.20532
40884,4.16021
40885,3.84445
40886,3.43282
40887,3.53208
40888,4.17678
40889,4.28964
40890,3.83946
40891,4.74932
40892,3.00732
40893,4.34175
40894,3.58247
40895,3.46392
40896,3.20995
40897,4.0646
40898,4.36833
40899,4.52496
40900,2.92607
40901,4.11225
40902,3.10049
40903,3.54499
40904,3.73717
40905,3.37614
40906,4.11755
40907,4.16966
40908,3.40403
40909,3.41148
40910,3.77075
40911,3.1513
40912,3.49502
40913,4.11357
40914,2.37356
40915,3.5207
40916,3.0476
40917,3.57121
40918,3.68301
40919,3.90079
40920,3.88597
40921,3.80644
40922,3.67236
40923,3.24508
40924,4.15304
40925,4.01781
40926,3.09863
40927,3.09115
40928,3.55374
40929,3.53126
40930,3.31303
40931,3.27777
40932,3.25665
40933,4.42947
40934,3.75354
40935,4.11251
40936,4.15383
